"gender","age_range","follower_count","created_date","time_period","end_timestamp"
"M","65+",1,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","13-17",7,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","18-24",63,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","25-34",118,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","35-44",34,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","45-54",11,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","55-64",1,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"U","65+",1,"2021-09-21 12:00:38.757084+00","lifetime","2021-09-20 07:00:00+00"
"F","13-17",1,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","18-24",35,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","25-34",150,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","35-44",49,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","45-54",16,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","55-64",8,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","65+",1,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","13-17",4,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","18-24",22,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","25-34",102,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","35-44",40,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","45-54",15,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"M","55-64",6,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","13-17",7,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","18-24",64,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","25-34",119,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","35-44",33,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","45-54",10,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","55-64",1,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"U","65+",2,"2021-09-22 12:00:39.94155+00","lifetime","2021-09-21 07:00:00+00"
"F","13-17",1,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","18-24",34,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","25-34",151,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","35-44",49,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","45-54",15,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","55-64",8,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","65+",1,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","13-17",4,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","18-24",22,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","25-34",102,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","35-44",40,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","45-54",15,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"M","55-64",7,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","13-17",7,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","18-24",63,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","25-34",122,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","35-44",34,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","45-54",10,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","55-64",1,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"U","65+",2,"2021-09-23 12:00:40.850972+00","lifetime","2021-09-22 07:00:00+00"
"F","13-17",1,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","18-24",34,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","25-34",151,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","35-44",49,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","45-54",15,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","55-64",8,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","65+",1,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","13-17",4,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","18-24",22,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","25-34",103,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","35-44",40,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","45-54",15,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"M","55-64",7,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","13-17",7,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","18-24",64,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","25-34",121,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","35-44",35,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","45-54",10,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","55-64",1,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"U","65+",2,"2021-09-24 12:00:41.295922+00","lifetime","2021-09-23 07:00:00+00"
"F","13-17",1,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","18-24",34,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","25-34",149,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","35-44",49,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","45-54",15,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","55-64",8,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","65+",1,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","13-17",4,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","18-24",22,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","25-34",103,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","35-44",41,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","45-54",15,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"M","55-64",7,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","13-17",7,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","18-24",64,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","25-34",121,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","35-44",35,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","45-54",10,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","55-64",1,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"U","65+",2,"2021-09-25 12:00:39.146292+00","lifetime","2021-09-24 07:00:00+00"
"F","13-17",1,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","18-24",34,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","25-34",149,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","35-44",50,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","45-54",15,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","55-64",8,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","65+",1,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","13-17",4,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","18-24",22,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","25-34",102,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","35-44",40,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","45-54",16,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"M","55-64",7,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","13-17",7,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","18-24",64,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","25-34",120,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","35-44",34,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","45-54",10,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","55-64",1,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"U","65+",2,"2021-09-26 12:00:41.737595+00","lifetime","2021-09-25 07:00:00+00"
"F","13-17",1,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","18-24",34,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","25-34",151,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","35-44",49,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","45-54",15,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","55-64",8,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","65+",1,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","13-17",3,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","18-24",21,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","25-34",101,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","35-44",42,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","45-54",16,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"M","55-64",7,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","13-17",7,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","18-24",64,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","25-34",122,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","35-44",34,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","45-54",11,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","55-64",1,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"U","65+",2,"2021-09-27 12:00:39.909772+00","lifetime","2021-09-26 07:00:00+00"
"F","13-17",1,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","18-24",34,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","25-34",151,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","35-44",49,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","45-54",15,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","55-64",8,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","65+",1,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","13-17",3,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","18-24",21,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","25-34",101,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","35-44",42,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","45-54",16,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"M","55-64",7,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","13-17",7,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","18-24",64,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","25-34",122,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","35-44",34,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","45-54",11,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","55-64",1,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"U","65+",2,"2021-09-28 12:01:03.069093+00","lifetime","2021-09-27 07:00:00+00"
"F","13-17",1,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","18-24",35,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","25-34",153,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","35-44",50,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","45-54",15,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","55-64",8,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","65+",1,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","13-17",4,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","18-24",22,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","25-34",101,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","35-44",42,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","45-54",15,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"M","55-64",7,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","13-17",7,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","18-24",64,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","25-34",120,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","35-44",36,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","45-54",11,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"U","65+",2,"2021-09-29 12:00:39.391227+00","lifetime","2021-09-28 07:00:00+00"
"F","13-17",1,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","18-24",36,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","25-34",154,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","35-44",49,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","45-54",15,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","55-64",9,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"F","65+",2,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","13-17",4,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","18-24",23,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","25-34",100,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","35-44",42,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","45-54",15,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"M","55-64",7,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","13-17",7,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","18-24",65,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","25-34",120,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","35-44",37,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","45-54",12,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","55-64",1,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
"U","65+",2,"2021-10-01 12:00:37.186946+00","lifetime","2021-09-30 07:00:00+00"
