"country_code","follower_count","created_date","time_period","end_timestamp"
"AT",4,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"TH",3,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"AU",13,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"LB",1,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"CZ",3,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"PH",1,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"PK",4,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"PL",4,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"ZW",1,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"TR",2,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"NL",3,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"LK",2,"2021-08-02 12:00:51.748151+00","lifetime","2021-08-01 07:00:00+00"
"RS",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"DE",23,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"BD",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"FI",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"RU",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"BE",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"PT",8,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"BG",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"TZ",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"HR",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"FR",12,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"BR",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"MA",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"DZ",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"KE",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"ID",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"GB",116,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CA",10,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"US",110,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"AE",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CH",5,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"IN",23,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"GM",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"ZA",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"IR",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CN",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"AL",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"GR",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"IT",7,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"MX",14,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"GT",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"ES",8,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CR",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"PA",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"AT",4,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"TH",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"AU",13,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CY",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"CZ",3,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"JE",1,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"PK",4,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"PL",4,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"TR",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"NL",4,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"LK",2,"2021-08-03 12:00:42.338561+00","lifetime","2021-08-02 07:00:00+00"
"DE",23,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"PR",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"BD",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"JM",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"FI",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"RU",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"BE",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"PT",8,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"BG",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"TZ",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"FR",12,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"BR",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"MA",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"DZ",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"KE",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"ID",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"GB",114,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"EC",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"CA",10,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"US",115,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"AE",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"CH",5,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"IN",23,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"GM",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"ZA",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"IR",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"GR",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"IT",7,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"MX",14,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"GT",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"ES",8,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"CR",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"XK",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"AT",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"TH",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"AU",13,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"CZ",3,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"VN",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"NI",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"PK",4,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"PL",4,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"ZW",1,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"TR",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"NL",4,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"LK",2,"2021-08-04 12:00:48.994035+00","lifetime","2021-08-03 07:00:00+00"
"DE",23,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"BD",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"JM",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"FI",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"RU",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"BE",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"PT",7,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"BG",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"JP",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"TZ",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"FR",12,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"BR",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"MA",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"DZ",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"KE",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"ID",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"GB",116,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"CA",10,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"US",117,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"IL",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"AE",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"AF",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"CH",5,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"IN",23,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"GM",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"MT",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"ZA",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"IR",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"CN",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"GR",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"IT",7,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"MX",14,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"GT",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"ES",9,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"CR",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"XK",1,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"AT",4,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"TH",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"AU",13,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"CZ",4,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"PK",4,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"PL",3,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"TR",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"NL",4,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"LK",2,"2021-08-05 12:01:03.065948+00","lifetime","2021-08-04 07:00:00+00"
"DE",23,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"BD",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"JM",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"FI",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"RU",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"BE",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"PT",7,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"BG",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"JP",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"TZ",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"FR",12,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"BR",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"MA",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"DZ",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"KE",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"ID",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"GB",116,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"CA",10,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"US",117,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"IL",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"AE",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"AF",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"CH",5,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"IN",23,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"GM",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"MT",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"ZA",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"IR",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"CN",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"GR",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"IT",7,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"MX",14,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"GT",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"ES",9,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"CR",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"XK",1,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"AT",4,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"TH",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"AU",13,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"CZ",4,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"PK",4,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"PL",3,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"TR",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"NL",4,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"LK",2,"2021-08-06 12:01:20.956529+00","lifetime","2021-08-05 07:00:00+00"
"NO",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"DE",24,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"BD",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"BE",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"RU",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"PT",8,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"BG",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"JP",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"TZ",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"FR",12,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"SA",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"BR",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"SE",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"UG",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"MA",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"DZ",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"ID",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"GB",120,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"IE",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"CA",10,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"US",118,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"IL",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"AE",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"CH",5,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"IN",23,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"GM",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"ZA",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"IR",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"AL",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"GR",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"IT",7,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"MX",13,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"GT",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"ES",9,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"CR",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"AT",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"TH",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"AU",12,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"CZ",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"VN",1,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"PK",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"PL",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"TR",3,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"NL",4,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"LK",2,"2021-08-07 12:00:58.532581+00","lifetime","2021-08-06 07:00:00+00"
"NO",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"DE",24,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"BD",4,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"JM",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"FI",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"RU",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"BE",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"PT",7,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"BG",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"TZ",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"HR",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"UA",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"FR",12,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"BR",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"MA",4,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"DZ",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"ID",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"GB",120,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"CA",10,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"US",123,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"IL",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"AE",4,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"CH",5,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"IN",23,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"GM",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"ZA",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"IR",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"GR",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"IT",7,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"MX",15,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"GT",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"ES",9,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"CR",2,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"AT",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"TH",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"AU",12,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"LB",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"CZ",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"VN",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"PK",4,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"PL",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"ZW",1,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"TR",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"NL",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"LK",3,"2021-08-08 12:00:58.517324+00","lifetime","2021-08-07 07:00:00+00"
"NO",1,"2021-08-09 12:00:54.910255+00","lifetime","2021-08-08 07:00:00+00"
"DE",24,"2021-08-09 12:00:54.910255+00","lifetime","2021-08-08 07:00:00+00"
"BD",4,"2021-08-09 12:00:54.910255+00","lifetime","2021-08-08 07:00:00+00"
"JM",1,"2021-08-09 12:00:54.910255+00","lifetime","2021-08-08 07:00:00+00"
"FI",2,"2021-08-09 12:00:54.910255+00","lifetime","2021-08-08 07:00:00+00"
