user_account,followers_count,follows_count,media_count,created_date,followers_count_group,,,
 comp 14,3328,838,88,2021-09-14 22:00:37.204671+00,1k-5k,,,
 comp 15,8999,6817,971,2021-09-14 22:00:37.204671+00,5k-10k,,,
 comp 17,14673,830,251,2021-09-14 22:00:37.204671+00,Over 10k,,,
 comp 18,5994,1773,655,2021-09-14 22:00:37.204671+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-14 23:00:36.495468+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-14 23:00:36.495468+00,1k-5k,,,
 comp 3,847,429,94,2021-09-14 23:00:36.495468+00,Under 1k,,,
 comp 10,11410,4219,375,2021-09-14 23:00:36.495468+00,Over 10k,,,
 comp 14,3330,838,88,2021-09-14 23:00:36.495468+00,1k-5k,,,
 comp 15,9001,6817,971,2021-09-14 23:00:36.495468+00,5k-10k,,,
 comp 17,14682,830,251,2021-09-14 23:00:36.495468+00,Over 10k,,,
 comp 18,5995,1774,655,2021-09-14 23:00:36.495468+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-15 00:00:38.403928+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-15 00:00:38.403928+00,1k-5k,,,
 comp 3,847,431,94,2021-09-15 00:00:38.403928+00,Under 1k,,,
 comp 10,11410,4219,375,2021-09-15 00:00:38.403928+00,Over 10k,,,
 comp 14,3330,838,88,2021-09-15 00:00:38.403928+00,1k-5k,,,
 comp 15,9002,6817,971,2021-09-15 00:00:38.403928+00,5k-10k,,,
 comp 17,14692,830,251,2021-09-15 00:00:38.403928+00,Over 10k,,,
 comp 18,5995,1773,655,2021-09-15 00:00:38.403928+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-15 01:00:40.9562+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-15 01:00:40.9562+00,1k-5k,,,
 comp 3,842,429,94,2021-09-15 01:00:40.9562+00,Under 1k,,,
 comp 10,11410,4219,375,2021-09-15 01:00:40.9562+00,Over 10k,,,
 comp 14,3330,838,88,2021-09-15 01:00:40.9562+00,1k-5k,,,
 comp 15,9002,6817,971,2021-09-15 01:00:40.9562+00,5k-10k,,,
 comp 17,14689,830,251,2021-09-15 01:00:40.9562+00,Over 10k,,,
 comp 18,5996,1774,655,2021-09-15 01:00:40.9562+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-15 02:00:40.736543+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-15 02:00:40.736543+00,1k-5k,,,
 comp 3,842,429,94,2021-09-15 02:00:40.736543+00,Under 1k,,,
 comp 10,11411,4219,375,2021-09-15 02:00:40.736543+00,Over 10k,,,
 comp 14,3330,838,88,2021-09-15 02:00:40.736543+00,1k-5k,,,
 comp 15,9004,6817,971,2021-09-15 02:00:40.736543+00,5k-10k,,,
 comp 17,14689,830,251,2021-09-15 02:00:40.736543+00,Over 10k,,,
 comp 18,5996,1774,655,2021-09-15 02:00:40.736543+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-15 03:00:37.238913+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-15 03:00:37.238913+00,1k-5k,,,
 comp 3,847,431,94,2021-09-15 03:00:37.238913+00,Under 1k,,,
 comp 10,11411,4219,375,2021-09-15 03:00:37.238913+00,Over 10k,,,
 comp 14,3330,838,88,2021-09-15 03:00:37.238913+00,1k-5k,,,
 comp 15,9004,6817,971,2021-09-15 03:00:37.238913+00,5k-10k,,,
 comp 17,14692,830,251,2021-09-15 03:00:37.238913+00,Over 10k,,,
 comp 18,5996,1773,655,2021-09-15 03:00:37.238913+00,5k-10k,,,
nomadpursuit,926,400,67,2021-09-15 04:00:36.821527+00,Under 1k,,,
 comp 2,1003,953,24,2021-09-15 04:00:36.821527+00,1k-5k,,,
 comp 3,842,429,94,2021-09-15 04:00:36.821527+00,Under 1k,,,
 comp 10,11412,4219,375,2021-09-15 04:00:36.821527+00,Over 10k,,,
 comp 14,3329,838,88,2021-09-15 04:00:36.821527+00,1k-5k,,,
 comp 15,9004,6817,971,2021-09-15 04:00:36.821527+00,5k-10k,,,
 comp 17,14688,830,251,2021-09-15 04:00:36.821527+00,Over 10k,,,
 comp 18,5997,1774,655,2021-09-15 04:00:36.821527+00,5k-10k,,,
nomadpursuit,926,400,67,2021-09-15 05:00:39.593013+00,Under 1k,,,
 comp 2,1005,953,24,2021-09-15 05:00:39.593013+00,1k-5k,,,
 comp 3,841,429,94,2021-09-15 05:00:39.593013+00,Under 1k,,,
 comp 10,11412,4219,375,2021-09-15 05:00:39.593013+00,Over 10k,,,
 comp 14,3329,838,88,2021-09-15 05:00:39.593013+00,1k-5k,,,
 comp 15,9002,6822,971,2021-09-15 05:00:39.593013+00,5k-10k,,,
 comp 17,14690,830,251,2021-09-15 05:00:39.593013+00,Over 10k,,,
 comp 18,5997,1774,655,2021-09-15 05:00:39.593013+00,5k-10k,,,
nomadpursuit,927,400,67,2021-09-15 06:00:38.90153+00,Under 1k,,,
 comp 2,1005,953,24,2021-09-15 06:00:38.90153+00,1k-5k,,,
 comp 3,841,429,94,2021-09-15 06:00:38.90153+00,Under 1k,,,
 comp 10,11412,4219,375,2021-09-15 06:00:38.90153+00,Over 10k,,,
 comp 14,3329,837,88,2021-09-15 06:00:38.90153+00,1k-5k,,,
 comp 15,8995,6822,971,2021-09-15 06:00:38.90153+00,5k-10k,,,
 comp 17,14696,831,251,2021-09-15 06:00:38.90153+00,Over 10k,,,
 comp 18,5996,1774,655,2021-09-15 06:00:38.90153+00,5k-10k,,,
nomadpursuit,926,400,67,2021-09-15 07:00:35.652703+00,Under 1k,,,
 comp 2,1008,897,24,2021-09-15 07:00:35.652703+00,1k-5k,,,
 comp 3,846,431,94,2021-09-15 07:00:35.652703+00,Under 1k,,,
 comp 10,11409,4219,375,2021-09-15 07:00:35.652703+00,Over 10k,,,
 comp 14,3328,838,88,2021-09-15 07:00:35.652703+00,1k-5k,,,
 comp 15,9002,6823,971,2021-09-15 07:00:35.652703+00,5k-10k,,,
 comp 17,14696,830,251,2021-09-15 07:00:35.652703+00,Over 10k,,,
 comp 18,5995,1773,655,2021-09-15 07:00:35.652703+00,5k-10k,,,
nomadpursuit,926,400,67,2021-09-15 08:00:35.66374+00,Under 1k,,,
 comp 2,1011,897,24,2021-09-15 08:00:35.66374+00,1k-5k,,,
 comp 3,845,431,94,2021-09-15 08:00:35.66374+00,Under 1k,,,
 comp 10,11410,4219,375,2021-09-15 08:00:35.66374+00,Over 10k,,,
 comp 14,3327,838,88,2021-09-15 08:00:35.66374+00,1k-5k,,,
 comp 15,9003,6823,971,2021-09-15 08:00:35.66374+00,5k-10k,,,
 comp 17,14700,830,251,2021-09-15 08:00:35.66374+00,Over 10k,,,
 comp 18,5996,1773,655,2021-09-15 08:00:35.66374+00,5k-10k,,,
nomadpursuit,926,401,67,2021-09-15 09:00:38.282262+00,Under 1k,,,
 comp 2,1014,897,24,2021-09-15 09:00:38.282262+00,1k-5k,,,
 comp 3,839,429,94,2021-09-15 09:00:38.282262+00,Under 1k,,,
 comp 10,11411,4219,375,2021-09-15 09:00:38.282262+00,Over 10k,,,
 comp 14,3325,837,88,2021-09-15 09:00:38.282262+00,1k-5k,,,
 comp 15,8996,6823,971,2021-09-15 09:00:38.282262+00,5k-10k,,,
 comp 17,14708,831,251,2021-09-15 09:00:38.282262+00,Over 10k,,,
 comp 18,5996,1774,655,2021-09-15 09:00:38.282262+00,5k-10k,,,
nomadpursuit,927,401,67,2021-09-15 10:00:37.090183+00,Under 1k,,,
 comp 2,1014,898,24,2021-09-15 10:00:37.090183+00,1k-5k,,,
 comp 3,840,429,94,2021-09-15 10:00:37.090183+00,Under 1k,,,
 comp 10,11411,4218,375,2021-09-15 10:00:37.090183+00,Over 10k,,,
 comp 14,3325,837,88,2021-09-15 10:00:37.090183+00,1k-5k,,,
 comp 15,8996,6823,971,2021-09-15 10:00:37.090183+00,5k-10k,,,
 comp 17,14713,831,251,2021-09-15 10:00:37.090183+00,Over 10k,,,
 comp 18,5995,1774,655,2021-09-15 10:00:37.090183+00,5k-10k,,,
nomadpursuit,929,401,67,2021-09-15 11:00:38.572609+00,Under 1k,,,
 comp 2,1015,898,24,2021-09-15 11:00:38.572609+00,1k-5k,,,
 comp 3,839,427,94,2021-09-15 11:00:38.572609+00,Under 1k,,,
 comp 10,11411,4212,375,2021-09-15 11:00:38.572609+00,Over 10k,,,
 comp 14,3327,838,88,2021-09-15 11:00:38.572609+00,1k-5k,,,
 comp 15,9003,6823,971,2021-09-15 11:00:38.572609+00,5k-10k,,,
 comp 17,14721,831,251,2021-09-15 11:00:38.572609+00,Over 10k,,,
 comp 18,5995,1773,656,2021-09-15 11:00:38.572609+00,5k-10k,,,
nomadpursuit,929,401,67,2021-09-15 12:00:36.350303+00,Under 1k,,,
 comp 2,1016,898,24,2021-09-15 12:00:36.350303+00,1k-5k,,,
 comp 3,840,425,94,2021-09-15 12:00:36.350303+00,Under 1k,,,
 comp 10,11412,4209,375,2021-09-15 12:00:36.350303+00,Over 10k,,,
 comp 14,3326,837,88,2021-09-15 12:00:36.350303+00,1k-5k,,,
 comp 15,8996,6823,971,2021-09-15 12:00:36.350303+00,5k-10k,,,
 comp 17,14727,831,251,2021-09-15 12:00:36.350303+00,Over 10k,,,
 comp 18,5994,1775,656,2021-09-15 12:00:36.350303+00,5k-10k,,,
nomadpursuit,928,401,67,2021-09-15 13:00:37.27372+00,Under 1k,,,
 comp 2,1016,898,24,2021-09-15 13:00:37.27372+00,1k-5k,,,
 comp 3,840,425,94,2021-09-15 13:00:37.27372+00,Under 1k,,,
 comp 10,11411,4209,375,2021-09-15 13:00:37.27372+00,Over 10k,,,
 comp 14,3326,837,88,2021-09-15 13:00:37.27372+00,1k-5k,,,
 comp 15,8997,6823,971,2021-09-15 13:00:37.27372+00,5k-10k,,,
 comp 17,14737,833,251,2021-09-15 13:00:37.27372+00,Over 10k,,,
 comp 18,5995,1776,656,2021-09-15 13:00:37.27372+00,5k-10k,,,
nomadpursuit,929,401,67,2021-09-15 14:00:37.620063+00,Under 1k,,,
 comp 2,1016,898,24,2021-09-15 14:00:37.620063+00,1k-5k,,,
 comp 3,840,425,94,2021-09-15 14:00:37.620063+00,Under 1k,,,
 comp 10,11412,4209,375,2021-09-15 14:00:37.620063+00,Over 10k,,,
 comp 14,3328,837,88,2021-09-15 14:00:37.620063+00,1k-5k,,,
 comp 15,8997,6823,971,2021-09-15 14:00:37.620063+00,5k-10k,,,
 comp 17,14744,833,251,2021-09-15 14:00:37.620063+00,Over 10k,,,
 comp 18,5996,1777,656,2021-09-15 14:00:37.620063+00,5k-10k,,,
nomadpursuit,930,401,67,2021-09-15 15:00:37.593593+00,Under 1k,,,
 comp 2,1015,898,24,2021-09-15 15:00:37.593593+00,1k-5k,,,
 comp 3,841,425,94,2021-09-15 15:00:37.593593+00,Under 1k,,,
 comp 10,11412,4209,375,2021-09-15 15:00:37.593593+00,Over 10k,,,
 comp 14,3326,837,88,2021-09-15 15:00:37.593593+00,1k-5k,,,
 comp 15,8997,6823,971,2021-09-15 15:00:37.593593+00,5k-10k,,,
 comp 17,14748,833,251,2021-09-15 15:00:37.593593+00,Over 10k,,,
 comp 18,5997,1777,656,2021-09-15 15:00:37.593593+00,5k-10k,,,
nomadpursuit,930,401,67,2021-09-15 16:00:41.99111+00,Under 1k,,,
 comp 2,1017,899,24,2021-09-15 16:00:41.99111+00,1k-5k,,,
 comp 3,841,425,94,2021-09-15 16:00:41.99111+00,Under 1k,,,
 comp 10,11411,4209,375,2021-09-15 16:00:41.99111+00,Over 10k,,,
 comp 14,3328,837,88,2021-09-15 16:00:41.99111+00,1k-5k,,,
 comp 15,8995,6823,971,2021-09-15 16:00:41.99111+00,5k-10k,,,
 comp 17,14751,833,251,2021-09-15 16:00:41.99111+00,Over 10k,,,
 comp 18,5997,1777,656,2021-09-15 16:00:41.99111+00,5k-10k,,,
nomadpursuit,932,401,67,2021-09-15 17:01:00.195354+00,Under 1k,,,
 comp 2,1022,948,24,2021-09-15 17:01:00.195354+00,1k-5k,,,
 comp 3,841,425,94,2021-09-15 17:01:00.195354+00,Under 1k,,,
 comp 10,11411,4209,375,2021-09-15 17:01:00.195354+00,Over 10k,,,
 comp 14,3328,837,88,2021-09-15 17:01:00.195354+00,1k-5k,,,
 comp 15,8997,6823,971,2021-09-15 17:01:00.195354+00,5k-10k,,,
 comp 17,14766,833,251,2021-09-15 17:01:00.195354+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-15 17:01:00.195354+00,5k-10k,,,
nomadpursuit,931,400,67,2021-09-15 18:00:38.589375+00,Under 1k,,,
 comp 2,1025,950,24,2021-09-15 18:00:38.589375+00,1k-5k,,,
 comp 3,841,425,94,2021-09-15 18:00:38.589375+00,Under 1k,,,
 comp 10,11410,4208,375,2021-09-15 18:00:38.589375+00,Over 10k,,,
 comp 14,3326,838,89,2021-09-15 18:00:38.589375+00,1k-5k,,,
 comp 15,8997,6825,971,2021-09-15 18:00:38.589375+00,5k-10k,,,
 comp 17,14770,833,251,2021-09-15 18:00:38.589375+00,Over 10k,,,
 comp 18,5997,1777,656,2021-09-15 18:00:38.589375+00,5k-10k,,,
nomadpursuit,931,400,67,2021-09-15 19:00:38.5551+00,Under 1k,,,
 comp 2,1028,951,24,2021-09-15 19:00:38.5551+00,1k-5k,,,
 comp 3,841,425,94,2021-09-15 19:00:38.5551+00,Under 1k,,,
 comp 10,11410,4206,375,2021-09-15 19:00:38.5551+00,Over 10k,,,
 comp 14,3329,838,89,2021-09-15 19:00:38.5551+00,1k-5k,,,
 comp 15,8997,6825,971,2021-09-15 19:00:38.5551+00,5k-10k,,,
 comp 17,14776,833,251,2021-09-15 19:00:38.5551+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-15 19:00:38.5551+00,5k-10k,,,
nomadpursuit,931,400,67,2021-09-15 20:00:36.463468+00,Under 1k,,,
 comp 2,1029,951,24,2021-09-15 20:00:36.463468+00,1k-5k,,,
 comp 3,840,425,94,2021-09-15 20:00:36.463468+00,Under 1k,,,
 comp 10,11411,4205,375,2021-09-15 20:00:36.463468+00,Over 10k,,,
 comp 14,3332,837,89,2021-09-15 20:00:36.463468+00,1k-5k,,,
 comp 15,8995,6825,971,2021-09-15 20:00:36.463468+00,5k-10k,,,
 comp 17,14789,833,252,2021-09-15 20:00:36.463468+00,Over 10k,,,
 comp 18,5997,1777,656,2021-09-15 20:00:36.463468+00,5k-10k,,,
nomadpursuit,931,402,67,2021-09-15 21:00:36.729419+00,Under 1k,,,
 comp 2,1030,951,24,2021-09-15 21:00:36.729419+00,1k-5k,,,
 comp 3,839,425,94,2021-09-15 21:00:36.729419+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-15 21:00:36.729419+00,Over 10k,,,
 comp 14,3331,837,89,2021-09-15 21:00:36.729419+00,1k-5k,,,
 comp 15,8995,6825,971,2021-09-15 21:00:36.729419+00,5k-10k,,,
 comp 17,14795,836,252,2021-09-15 21:00:36.729419+00,Over 10k,,,
 comp 18,5996,1777,656,2021-09-15 21:00:36.729419+00,5k-10k,,,
nomadpursuit,930,402,67,2021-09-15 22:00:39.563783+00,Under 1k,,,
 comp 2,1030,950,24,2021-09-15 22:00:39.563783+00,1k-5k,,,
 comp 3,839,426,94,2021-09-15 22:00:39.563783+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-15 22:00:39.563783+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-15 22:00:39.563783+00,1k-5k,,,
 comp 15,8995,6825,971,2021-09-15 22:00:39.563783+00,5k-10k,,,
 comp 17,14802,836,252,2021-09-15 22:00:39.563783+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-15 22:00:39.563783+00,5k-10k,,,
nomadpursuit,930,402,67,2021-09-15 23:00:51.381984+00,Under 1k,,,
 comp 2,1031,950,24,2021-09-15 23:00:51.381984+00,1k-5k,,,
 comp 3,840,426,94,2021-09-15 23:00:51.381984+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-15 23:00:51.381984+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-15 23:00:51.381984+00,1k-5k,,,
 comp 15,8996,6825,971,2021-09-15 23:00:51.381984+00,5k-10k,,,
 comp 17,14806,836,252,2021-09-15 23:00:51.381984+00,Over 10k,,,
 comp 18,5993,1777,656,2021-09-15 23:00:51.381984+00,5k-10k,,,
nomadpursuit,930,402,67,2021-09-16 00:00:36.757434+00,Under 1k,,,
 comp 2,1032,950,24,2021-09-16 00:00:36.757434+00,1k-5k,,,
 comp 3,840,426,94,2021-09-16 00:00:36.757434+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-16 00:00:36.757434+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 00:00:36.757434+00,1k-5k,,,
 comp 15,8994,6825,971,2021-09-16 00:00:36.757434+00,5k-10k,,,
 comp 17,14808,836,252,2021-09-16 00:00:36.757434+00,Over 10k,,,
 comp 18,5993,1777,656,2021-09-16 00:00:36.757434+00,5k-10k,,,
nomadpursuit,929,402,67,2021-09-16 01:00:36.43587+00,Under 1k,,,
 comp 2,1032,950,24,2021-09-16 01:00:36.43587+00,1k-5k,,,
 comp 3,840,426,94,2021-09-16 01:00:36.43587+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-16 01:00:36.43587+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 01:00:36.43587+00,1k-5k,,,
 comp 15,8995,6825,971,2021-09-16 01:00:36.43587+00,5k-10k,,,
 comp 17,14809,836,252,2021-09-16 01:00:36.43587+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-16 01:00:36.43587+00,5k-10k,,,
nomadpursuit,929,402,67,2021-09-16 02:00:37.773088+00,Under 1k,,,
 comp 2,1032,950,24,2021-09-16 02:00:37.773088+00,1k-5k,,,
 comp 3,839,426,94,2021-09-16 02:00:37.773088+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-16 02:00:37.773088+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 02:00:37.773088+00,1k-5k,,,
 comp 15,8996,6825,971,2021-09-16 02:00:37.773088+00,5k-10k,,,
 comp 17,14816,836,252,2021-09-16 02:00:37.773088+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-16 02:00:37.773088+00,5k-10k,,,
nomadpursuit,930,402,67,2021-09-16 03:00:37.504232+00,Under 1k,,,
 comp 2,1032,951,24,2021-09-16 03:00:37.504232+00,1k-5k,,,
 comp 3,839,425,94,2021-09-16 03:00:37.504232+00,Under 1k,,,
 comp 10,11413,4201,375,2021-09-16 03:00:37.504232+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 03:00:37.504232+00,1k-5k,,,
 comp 15,8995,6823,971,2021-09-16 03:00:37.504232+00,5k-10k,,,
 comp 17,14816,836,252,2021-09-16 03:00:37.504232+00,Over 10k,,,
 comp 18,5997,1777,656,2021-09-16 03:00:37.504232+00,5k-10k,,,
nomadpursuit,929,402,67,2021-09-16 04:00:36.58468+00,Under 1k,,,
 comp 2,1032,950,24,2021-09-16 04:00:36.58468+00,1k-5k,,,
 comp 3,839,426,94,2021-09-16 04:00:36.58468+00,Under 1k,,,
 comp 10,11414,4201,375,2021-09-16 04:00:36.58468+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 04:00:36.58468+00,1k-5k,,,
 comp 15,8994,6825,971,2021-09-16 04:00:36.58468+00,5k-10k,,,
 comp 17,14814,836,252,2021-09-16 04:00:36.58468+00,Over 10k,,,
 comp 18,5993,1777,656,2021-09-16 04:00:36.58468+00,5k-10k,,,
nomadpursuit,928,402,67,2021-09-16 05:00:37.660741+00,Under 1k,,,
 comp 2,1032,951,24,2021-09-16 05:00:37.660741+00,1k-5k,,,
 comp 3,840,425,94,2021-09-16 05:00:37.660741+00,Under 1k,,,
 comp 10,11415,4201,375,2021-09-16 05:00:37.660741+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 05:00:37.660741+00,1k-5k,,,
 comp 15,8994,6823,971,2021-09-16 05:00:37.660741+00,5k-10k,,,
 comp 17,14822,836,252,2021-09-16 05:00:37.660741+00,Over 10k,,,
 comp 18,5996,1777,656,2021-09-16 05:00:37.660741+00,5k-10k,,,
nomadpursuit,929,402,67,2021-09-16 06:00:36.932851+00,Under 1k,,,
 comp 2,1034,976,24,2021-09-16 06:00:36.932851+00,1k-5k,,,
 comp 3,839,426,94,2021-09-16 06:00:36.932851+00,Under 1k,,,
 comp 10,11415,4201,375,2021-09-16 06:00:36.932851+00,Over 10k,,,
 comp 14,3333,837,89,2021-09-16 06:00:36.932851+00,1k-5k,,,
 comp 15,8993,6817,971,2021-09-16 06:00:36.932851+00,5k-10k,,,
 comp 17,14823,836,252,2021-09-16 06:00:36.932851+00,Over 10k,,,
 comp 18,5994,1777,656,2021-09-16 06:00:36.932851+00,5k-10k,,,
nomadpursuit,928,402,67,2021-09-16 07:00:38.210656+00,Under 1k,,,
 comp 2,1039,983,24,2021-09-16 07:00:38.210656+00,1k-5k,,,
 comp 3,840,425,94,2021-09-16 07:00:38.210656+00,Under 1k,,,
 comp 10,11415,4201,375,2021-09-16 07:00:38.210656+00,Over 10k,,,
 comp 14,3332,838,89,2021-09-16 07:00:38.210656+00,1k-5k,,,
 comp 15,8993,6819,971,2021-09-16 07:00:38.210656+00,5k-10k,,,
 comp 17,14832,836,252,2021-09-16 07:00:38.210656+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 07:00:38.210656+00,5k-10k,,,
nomadpursuit,927,402,67,2021-09-16 08:00:36.884353+00,Under 1k,,,
 comp 2,1040,985,24,2021-09-16 08:00:36.884353+00,1k-5k,,,
 comp 3,836,426,94,2021-09-16 08:00:36.884353+00,Under 1k,,,
 comp 10,11409,4201,375,2021-09-16 08:00:36.884353+00,Over 10k,,,
 comp 14,3331,838,89,2021-09-16 08:00:36.884353+00,1k-5k,,,
 comp 15,8993,6819,971,2021-09-16 08:00:36.884353+00,5k-10k,,,
 comp 17,14844,836,252,2021-09-16 08:00:36.884353+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 08:00:36.884353+00,5k-10k,,,
nomadpursuit,926,402,67,2021-09-16 09:00:39.182741+00,Under 1k,,,
 comp 2,1040,985,24,2021-09-16 09:00:39.182741+00,1k-5k,,,
 comp 3,836,426,94,2021-09-16 09:00:39.182741+00,Under 1k,,,
 comp 10,11410,4201,375,2021-09-16 09:00:39.182741+00,Over 10k,,,
 comp 14,3330,838,89,2021-09-16 09:00:39.182741+00,1k-5k,,,
 comp 15,8993,6819,971,2021-09-16 09:00:39.182741+00,5k-10k,,,
 comp 17,14853,837,252,2021-09-16 09:00:39.182741+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 09:00:39.182741+00,5k-10k,,,
nomadpursuit,925,402,67,2021-09-16 10:00:39.480868+00,Under 1k,,,
 comp 2,1042,988,24,2021-09-16 10:00:39.480868+00,1k-5k,,,
 comp 3,838,425,94,2021-09-16 10:00:39.480868+00,Under 1k,,,
 comp 10,11411,4201,375,2021-09-16 10:00:39.480868+00,Over 10k,,,
 comp 14,3332,837,89,2021-09-16 10:00:39.480868+00,1k-5k,,,
 comp 15,8992,6819,971,2021-09-16 10:00:39.480868+00,5k-10k,,,
 comp 17,14856,837,252,2021-09-16 10:00:39.480868+00,Over 10k,,,
 comp 18,5991,1777,656,2021-09-16 10:00:39.480868+00,5k-10k,,,
nomadpursuit,925,402,67,2021-09-16 11:00:38.470479+00,Under 1k,,,
 comp 2,1042,990,24,2021-09-16 11:00:38.470479+00,1k-5k,,,
 comp 3,838,425,94,2021-09-16 11:00:38.470479+00,Under 1k,,,
 comp 10,11411,4201,375,2021-09-16 11:00:38.470479+00,Over 10k,,,
 comp 14,3330,838,89,2021-09-16 11:00:38.470479+00,1k-5k,,,
 comp 15,8990,6819,971,2021-09-16 11:00:38.470479+00,5k-10k,,,
 comp 17,14855,837,252,2021-09-16 11:00:38.470479+00,Over 10k,,,
 comp 18,5990,1777,656,2021-09-16 11:00:38.470479+00,5k-10k,,,
nomadpursuit,926,402,67,2021-09-16 12:00:38.333596+00,Under 1k,,,
 comp 2,1043,993,24,2021-09-16 12:00:38.333596+00,1k-5k,,,
 comp 3,838,425,94,2021-09-16 12:00:38.333596+00,Under 1k,,,
 comp 10,11411,4201,375,2021-09-16 12:00:38.333596+00,Over 10k,,,
 comp 14,3329,838,89,2021-09-16 12:00:38.333596+00,1k-5k,,,
 comp 15,8990,6819,971,2021-09-16 12:00:38.333596+00,5k-10k,,,
 comp 17,14858,837,252,2021-09-16 12:00:38.333596+00,Over 10k,,,
 comp 18,5990,1777,656,2021-09-16 12:00:38.333596+00,5k-10k,,,
nomadpursuit,925,402,67,2021-09-16 13:00:40.946822+00,Under 1k,,,
 comp 2,1042,993,24,2021-09-16 13:00:40.946822+00,1k-5k,,,
 comp 3,837,425,94,2021-09-16 13:00:40.946822+00,Under 1k,,,
 comp 10,11411,4201,375,2021-09-16 13:00:40.946822+00,Over 10k,,,
 comp 14,3331,838,89,2021-09-16 13:00:40.946822+00,1k-5k,,,
 comp 15,8989,6819,971,2021-09-16 13:00:40.946822+00,5k-10k,,,
 comp 17,14864,837,252,2021-09-16 13:00:40.946822+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 13:00:40.946822+00,5k-10k,,,
nomadpursuit,925,402,67,2021-09-16 14:00:36.877387+00,Under 1k,,,
 comp 2,1044,996,24,2021-09-16 14:00:36.877387+00,1k-5k,,,
 comp 3,838,426,94,2021-09-16 14:00:36.877387+00,Under 1k,,,
 comp 10,11411,4202,375,2021-09-16 14:00:36.877387+00,Over 10k,,,
 comp 14,3329,838,89,2021-09-16 14:00:36.877387+00,1k-5k,,,
 comp 15,8989,6819,972,2021-09-16 14:00:36.877387+00,5k-10k,,,
 comp 17,14871,837,252,2021-09-16 14:00:36.877387+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 14:00:36.877387+00,5k-10k,,,
nomadpursuit,925,402,67,2021-09-16 15:00:38.304932+00,Under 1k,,,
 comp 2,1044,996,24,2021-09-16 15:00:38.304932+00,1k-5k,,,
 comp 3,838,426,94,2021-09-16 15:00:38.304932+00,Under 1k,,,
 comp 10,11412,4202,375,2021-09-16 15:00:38.304932+00,Over 10k,,,
 comp 14,3326,838,89,2021-09-16 15:00:38.304932+00,1k-5k,,,
 comp 15,8990,6819,972,2021-09-16 15:00:38.304932+00,5k-10k,,,
 comp 17,14880,837,252,2021-09-16 15:00:38.304932+00,Over 10k,,,
 comp 18,5992,1777,656,2021-09-16 15:00:38.304932+00,5k-10k,,,
nomadpursuit,925,403,67,2021-09-16 16:00:36.678445+00,Under 1k,,,
 comp 2,1046,998,24,2021-09-16 16:00:36.678445+00,1k-5k,,,
 comp 3,838,426,94,2021-09-16 16:00:36.678445+00,Under 1k,,,
 comp 10,11410,4201,375,2021-09-16 16:00:36.678445+00,Over 10k,,,
 comp 14,3326,838,89,2021-09-16 16:00:36.678445+00,1k-5k,,,
 comp 15,8992,6820,972,2021-09-16 16:00:36.678445+00,5k-10k,,,
 comp 17,14881,837,252,2021-09-16 16:00:36.678445+00,Over 10k,,,
 comp 18,5993,1777,656,2021-09-16 16:00:36.678445+00,5k-10k,,,
