media_id,engagement,impressions,reach,saved,time_period,created_date
1.8175E+16,250,768,678,3,lifetime,2021-09-23 09:00:50.336024+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 09:00:50.336024+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 09:00:50.336024+00
1.79809E+16,210,1470,1404,5,lifetime,2021-09-23 10:00:53.244279+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 10:00:53.244279+00
1.79208E+16,227,1210,1194,6,lifetime,2021-09-23 10:00:53.244279+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 10:00:53.244279+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 10:00:53.244279+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 10:00:53.244279+00
1.79809E+16,210,1474,1410,5,lifetime,2021-09-23 11:00:57.074216+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 11:00:57.074216+00
1.79208E+16,227,1210,1194,6,lifetime,2021-09-23 11:00:57.074216+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 11:00:57.074216+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 11:00:57.074216+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 11:00:57.074216+00
1.79809E+16,210,1480,1416,5,lifetime,2021-09-23 12:00:58.238627+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 12:00:58.238627+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 12:00:58.238627+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 12:00:58.238627+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 12:00:58.238627+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 12:00:58.238627+00
1.79809E+16,210,1481,1416,5,lifetime,2021-09-23 13:00:50.623486+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 13:00:50.623486+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 13:00:50.623486+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 13:00:50.623486+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 13:00:50.623486+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 13:00:50.623486+00
1.79809E+16,212,1485,1420,5,lifetime,2021-09-23 14:00:55.365533+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 14:00:55.365533+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 14:00:55.365533+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 14:00:55.365533+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 14:00:55.365533+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 14:00:55.365533+00
1.79809E+16,214,1489,1424,5,lifetime,2021-09-23 15:00:54.549147+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 15:00:54.549147+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 15:00:54.549147+00
1.8175E+16,250,768,678,3,lifetime,2021-09-23 15:00:54.549147+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 15:00:54.549147+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 15:00:54.549147+00
1.79809E+16,215,1490,1426,5,lifetime,2021-09-23 16:01:12.511314+00
1.7911E+16,211,544,426,9,lifetime,2021-09-23 16:01:12.511314+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 16:01:12.511314+00
1.8175E+16,250,769,679,3,lifetime,2021-09-23 16:01:12.511314+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 16:01:12.511314+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 16:01:12.511314+00
1.79809E+16,217,1494,1430,5,lifetime,2021-09-23 17:00:52.687148+00
1.7911E+16,212,546,428,9,lifetime,2021-09-23 17:00:52.687148+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 17:00:52.687148+00
1.8175E+16,250,769,679,3,lifetime,2021-09-23 17:00:52.687148+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 17:00:52.687148+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 17:00:52.687148+00
1.79809E+16,218,1502,1440,5,lifetime,2021-09-23 18:00:51.516537+00
1.7911E+16,212,547,429,9,lifetime,2021-09-23 18:00:51.516537+00
1.79208E+16,227,1211,1196,6,lifetime,2021-09-23 18:00:51.516537+00
1.8175E+16,250,770,681,3,lifetime,2021-09-23 18:00:51.516537+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 18:00:51.516537+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 18:00:51.516537+00
1.79809E+16,220,1503,1442,5,lifetime,2021-09-23 19:00:53.949245+00
1.7911E+16,212,547,429,9,lifetime,2021-09-23 19:00:53.949245+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-23 19:00:53.949245+00
1.8175E+16,250,770,681,3,lifetime,2021-09-23 19:00:53.949245+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 19:00:53.949245+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 19:00:53.949245+00
1.79809E+16,220,1503,1444,5,lifetime,2021-09-23 20:00:53.735183+00
1.7911E+16,212,547,429,9,lifetime,2021-09-23 20:00:53.735183+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-23 20:00:53.735183+00
1.8175E+16,250,770,681,3,lifetime,2021-09-23 20:00:53.735183+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 20:00:53.735183+00
1.79236E+16,245,727,625,4,lifetime,2021-09-23 20:00:53.735183+00
1.79809E+16,220,1508,1446,5,lifetime,2021-09-23 21:00:51.319237+00
1.7911E+16,212,547,429,9,lifetime,2021-09-23 21:00:51.319237+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-23 21:00:51.319237+00
1.8175E+16,250,770,681,3,lifetime,2021-09-23 21:00:51.319237+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 21:00:51.319237+00
1.79236E+16,245,728,627,4,lifetime,2021-09-23 21:00:51.319237+00
1.79809E+16,220,1517,1456,5,lifetime,2021-09-23 22:00:52.571951+00
1.7911E+16,212,548,430,9,lifetime,2021-09-23 22:00:52.571951+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-23 22:00:52.571951+00
1.8175E+16,250,770,681,3,lifetime,2021-09-23 22:00:52.571951+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 22:00:52.571951+00
1.79236E+16,245,728,627,4,lifetime,2021-09-23 22:00:52.571951+00
1.79809E+16,220,1523,1462,5,lifetime,2021-09-23 23:00:52.004822+00
1.7911E+16,212,548,430,9,lifetime,2021-09-23 23:00:52.004822+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-23 23:00:52.004822+00
1.8175E+16,250,771,682,3,lifetime,2021-09-23 23:00:52.004822+00
1.81905E+16,166,401,329,3,lifetime,2021-09-23 23:00:52.004822+00
1.79236E+16,245,728,627,4,lifetime,2021-09-23 23:00:52.004822+00
1.79809E+16,220,1527,1464,5,lifetime,2021-09-24 00:00:53.163974+00
1.7911E+16,212,549,430,9,lifetime,2021-09-24 00:00:53.163974+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 00:00:53.163974+00
1.8175E+16,250,771,682,3,lifetime,2021-09-24 00:00:53.163974+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 00:00:53.163974+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 00:00:53.163974+00
1.79809E+16,220,1527,1464,5,lifetime,2021-09-24 01:00:52.635616+00
1.7911E+16,212,549,430,9,lifetime,2021-09-24 01:00:52.635616+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 01:00:52.635616+00
1.8175E+16,250,771,682,3,lifetime,2021-09-24 01:00:52.635616+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 01:00:52.635616+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 01:00:52.635616+00
1.79809E+16,220,1528,1464,5,lifetime,2021-09-24 02:00:59.343335+00
1.7911E+16,212,549,430,9,lifetime,2021-09-24 02:00:59.343335+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 02:00:59.343335+00
1.8175E+16,250,771,682,3,lifetime,2021-09-24 02:00:59.343335+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 02:00:59.343335+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 02:00:59.343335+00
1.79809E+16,220,1531,1468,5,lifetime,2021-09-24 03:00:51.73019+00
1.7911E+16,212,549,430,9,lifetime,2021-09-24 03:00:51.73019+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 03:00:51.73019+00
1.8175E+16,250,771,682,3,lifetime,2021-09-24 03:00:51.73019+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 03:00:51.73019+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 03:00:51.73019+00
1.79809E+16,220,1534,1468,5,lifetime,2021-09-24 04:00:52.838868+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 04:00:52.838868+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 04:00:52.838868+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 04:00:52.838868+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 04:00:52.838868+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 04:00:52.838868+00
1.79809E+16,220,1536,1470,5,lifetime,2021-09-24 05:00:52.302926+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 05:00:52.302926+00
1.79208E+16,227,1212,1198,6,lifetime,2021-09-24 05:00:52.302926+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 05:00:52.302926+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 05:00:52.302926+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 05:00:52.302926+00
1.79809E+16,220,1537,1470,5,lifetime,2021-09-24 06:00:50.534195+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 06:00:50.534195+00
1.79208E+16,227,1213,1198,6,lifetime,2021-09-24 06:00:50.534195+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 06:00:50.534195+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 06:00:50.534195+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 06:00:50.534195+00
1.79809E+16,220,1541,1474,5,lifetime,2021-09-24 07:00:48.53996+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 07:00:48.53996+00
1.79208E+16,227,1214,1200,6,lifetime,2021-09-24 07:00:48.53996+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 07:00:48.53996+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 07:00:48.53996+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 07:00:48.53996+00
1.79809E+16,220,1542,1474,5,lifetime,2021-09-24 08:00:54.988465+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 08:00:54.988465+00
1.79208E+16,227,1214,1200,6,lifetime,2021-09-24 08:00:54.988465+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 08:00:54.988465+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 08:00:54.988465+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 08:00:54.988465+00
1.79809E+16,220,1542,1474,5,lifetime,2021-09-24 09:00:51.577677+00
1.7911E+16,212,551,431,9,lifetime,2021-09-24 09:00:51.577677+00
1.79208E+16,227,1214,1200,6,lifetime,2021-09-24 09:00:51.577677+00
1.8175E+16,250,772,683,3,lifetime,2021-09-24 09:00:51.577677+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 09:00:51.577677+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 09:00:51.577677+00
1.79809E+16,221,1542,1474,5,lifetime,2021-09-24 10:00:48.222447+00
1.7911E+16,213,551,431,9,lifetime,2021-09-24 10:00:48.222447+00
1.79208E+16,228,1215,1200,6,lifetime,2021-09-24 10:00:48.222447+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 10:00:48.222447+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 10:00:48.222447+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 10:00:48.222447+00
1.79809E+16,221,1545,1476,5,lifetime,2021-09-24 11:00:51.773746+00
1.7911E+16,213,552,433,9,lifetime,2021-09-24 11:00:51.773746+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 11:00:51.773746+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 11:00:51.773746+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 11:00:51.773746+00
1.79236E+16,245,728,627,4,lifetime,2021-09-24 11:00:51.773746+00
1.79809E+16,222,1546,1476,5,lifetime,2021-09-24 12:00:56.539566+00
1.7911E+16,213,552,433,9,lifetime,2021-09-24 12:00:56.539566+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 12:00:56.539566+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 12:00:56.539566+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 12:00:56.539566+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 12:00:56.539566+00
1.79809E+16,222,1547,1476,5,lifetime,2021-09-24 13:00:55.531382+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 13:00:55.531382+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 13:00:55.531382+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 13:00:55.531382+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 13:00:55.531382+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 13:00:55.531382+00
1.79809E+16,222,1547,1476,5,lifetime,2021-09-24 14:00:53.541234+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 14:00:53.541234+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 14:00:53.541234+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 14:00:53.541234+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 14:00:53.541234+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 14:00:53.541234+00
1.79809E+16,223,1551,1476,5,lifetime,2021-09-24 15:00:54.505119+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 15:00:54.505119+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 15:00:54.505119+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 15:00:54.505119+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 15:00:54.505119+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 15:00:54.505119+00
1.79809E+16,223,1552,1478,5,lifetime,2021-09-24 16:00:57.528775+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 16:00:57.528775+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 16:00:57.528775+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 16:00:57.528775+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 16:00:57.528775+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 16:00:57.528775+00
1.79809E+16,225,1552,1478,6,lifetime,2021-09-24 17:00:50.308817+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 17:00:50.308817+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 17:00:50.308817+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 17:00:50.308817+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 17:00:50.308817+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 17:00:50.308817+00
1.79809E+16,225,1553,1478,6,lifetime,2021-09-24 18:00:54.749841+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 18:00:54.749841+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 18:00:54.749841+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 18:00:54.749841+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 18:00:54.749841+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 18:00:54.749841+00
1.79003E+16,10,14,14,0,lifetime,2021-09-24 19:00:49.836891+00
1.79809E+16,224,1555,1480,6,lifetime,2021-09-24 19:00:49.836891+00
1.7911E+16,213,554,434,9,lifetime,2021-09-24 19:00:49.836891+00
1.79208E+16,228,1216,1202,6,lifetime,2021-09-24 19:00:49.836891+00
1.8175E+16,250,773,683,3,lifetime,2021-09-24 19:00:49.836891+00
1.81905E+16,166,401,329,3,lifetime,2021-09-24 19:00:49.836891+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 19:00:49.836891+00
1.79003E+16,31,64,64,2,lifetime,2021-09-24 20:00:50.760209+00
1.79809E+16,225,1557,1483,6,lifetime,2021-09-24 20:00:50.760209+00
1.7911E+16,214,556,435,9,lifetime,2021-09-24 20:00:50.760209+00
1.79208E+16,229,1218,1202,6,lifetime,2021-09-24 20:00:50.760209+00
1.8175E+16,251,774,685,3,lifetime,2021-09-24 20:00:50.760209+00
1.81905E+16,166,402,329,3,lifetime,2021-09-24 20:00:50.760209+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 20:00:50.760209+00
1.79003E+16,36,104,102,2,lifetime,2021-09-24 21:00:48.297093+00
1.79809E+16,226,1559,1483,6,lifetime,2021-09-24 21:00:48.297093+00
1.7911E+16,216,558,436,9,lifetime,2021-09-24 21:00:48.297093+00
1.79208E+16,230,1220,1203,6,lifetime,2021-09-24 21:00:48.297093+00
1.8175E+16,251,776,685,3,lifetime,2021-09-24 21:00:48.297093+00
1.81905E+16,166,402,329,3,lifetime,2021-09-24 21:00:48.297093+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 21:00:48.297093+00
1.79003E+16,43,132,128,2,lifetime,2021-09-24 22:00:51.364348+00
1.79809E+16,226,1561,1485,6,lifetime,2021-09-24 22:00:51.364348+00
1.7911E+16,217,558,436,9,lifetime,2021-09-24 22:00:51.364348+00
1.79208E+16,230,1220,1203,6,lifetime,2021-09-24 22:00:51.364348+00
1.8175E+16,251,776,685,3,lifetime,2021-09-24 22:00:51.364348+00
1.81905E+16,166,402,329,3,lifetime,2021-09-24 22:00:51.364348+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 22:00:51.364348+00
1.79003E+16,45,143,137,2,lifetime,2021-09-24 23:00:54.00599+00
1.79809E+16,226,1562,1487,6,lifetime,2021-09-24 23:00:54.00599+00
1.7911E+16,217,558,436,9,lifetime,2021-09-24 23:00:54.00599+00
1.79208E+16,230,1220,1203,6,lifetime,2021-09-24 23:00:54.00599+00
1.8175E+16,251,776,685,3,lifetime,2021-09-24 23:00:54.00599+00
1.81905E+16,166,402,329,3,lifetime,2021-09-24 23:00:54.00599+00
1.79236E+16,245,729,627,4,lifetime,2021-09-24 23:00:54.00599+00
1.79003E+16,47,156,149,2,lifetime,2021-09-25 00:00:55.97996+00
1.79809E+16,226,1563,1489,6,lifetime,2021-09-25 00:00:55.97996+00
1.7911E+16,217,558,436,9,lifetime,2021-09-25 00:00:55.97996+00
1.79208E+16,230,1221,1203,6,lifetime,2021-09-25 00:00:55.97996+00
1.8175E+16,251,776,685,3,lifetime,2021-09-25 00:00:55.97996+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 00:00:55.97996+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 00:00:55.97996+00
1.79003E+16,49,170,161,2,lifetime,2021-09-25 01:00:53.50427+00
1.79809E+16,226,1565,1489,6,lifetime,2021-09-25 01:00:53.50427+00
1.7911E+16,217,560,438,9,lifetime,2021-09-25 01:00:53.50427+00
1.79208E+16,230,1222,1203,6,lifetime,2021-09-25 01:00:53.50427+00
1.8175E+16,251,778,685,3,lifetime,2021-09-25 01:00:53.50427+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 01:00:53.50427+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 01:00:53.50427+00
1.79003E+16,56,184,171,2,lifetime,2021-09-25 02:00:54.379885+00
1.79809E+16,226,1567,1489,6,lifetime,2021-09-25 02:00:54.379885+00
1.7911E+16,217,561,438,9,lifetime,2021-09-25 02:00:54.379885+00
1.79208E+16,230,1222,1203,6,lifetime,2021-09-25 02:00:54.379885+00
1.8175E+16,251,778,685,3,lifetime,2021-09-25 02:00:54.379885+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 02:00:54.379885+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 02:00:54.379885+00
1.79003E+16,59,201,188,2,lifetime,2021-09-25 03:00:52.268762+00
1.79809E+16,226,1570,1493,6,lifetime,2021-09-25 03:00:52.268762+00
1.7911E+16,217,563,439,9,lifetime,2021-09-25 03:00:52.268762+00
1.79208E+16,230,1222,1203,6,lifetime,2021-09-25 03:00:52.268762+00
1.8175E+16,251,779,685,3,lifetime,2021-09-25 03:00:52.268762+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 03:00:52.268762+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 03:00:52.268762+00
1.79003E+16,63,224,211,2,lifetime,2021-09-25 04:00:50.809012+00
1.79809E+16,228,1572,1497,6,lifetime,2021-09-25 04:00:50.809012+00
1.7911E+16,218,565,441,9,lifetime,2021-09-25 04:00:50.809012+00
1.79208E+16,232,1223,1203,6,lifetime,2021-09-25 04:00:50.809012+00
1.8175E+16,251,779,685,3,lifetime,2021-09-25 04:00:50.809012+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 04:00:50.809012+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 04:00:50.809012+00
1.79003E+16,67,243,230,2,lifetime,2021-09-25 05:00:47.688443+00
1.79809E+16,229,1573,1499,6,lifetime,2021-09-25 05:00:47.688443+00
1.7911E+16,218,566,443,9,lifetime,2021-09-25 05:00:47.688443+00
1.79208E+16,232,1223,1203,6,lifetime,2021-09-25 05:00:47.688443+00
1.8175E+16,251,780,685,3,lifetime,2021-09-25 05:00:47.688443+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 05:00:47.688443+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 05:00:47.688443+00
1.79003E+16,70,260,244,2,lifetime,2021-09-25 06:00:53.22878+00
1.79809E+16,229,1575,1499,6,lifetime,2021-09-25 06:00:53.22878+00
1.7911E+16,218,567,444,9,lifetime,2021-09-25 06:00:53.22878+00
1.79208E+16,232,1224,1205,6,lifetime,2021-09-25 06:00:53.22878+00
1.8175E+16,251,780,685,3,lifetime,2021-09-25 06:00:53.22878+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 06:00:53.22878+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 06:00:53.22878+00
1.79003E+16,73,273,257,2,lifetime,2021-09-25 07:00:52.64458+00
1.79809E+16,230,1576,1499,6,lifetime,2021-09-25 07:00:52.64458+00
1.7911E+16,218,567,444,9,lifetime,2021-09-25 07:00:52.64458+00
1.79208E+16,232,1224,1205,6,lifetime,2021-09-25 07:00:52.64458+00
1.8175E+16,251,781,686,3,lifetime,2021-09-25 07:00:52.64458+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 07:00:52.64458+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 07:00:52.64458+00
1.79003E+16,78,286,272,2,lifetime,2021-09-25 08:00:50.523828+00
1.79809E+16,230,1579,1503,6,lifetime,2021-09-25 08:00:50.523828+00
1.7911E+16,218,568,445,9,lifetime,2021-09-25 08:00:50.523828+00
1.79208E+16,232,1225,1207,6,lifetime,2021-09-25 08:00:50.523828+00
1.8175E+16,251,781,686,3,lifetime,2021-09-25 08:00:50.523828+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 08:00:50.523828+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 08:00:50.523828+00
1.79003E+16,84,294,280,2,lifetime,2021-09-25 09:00:51.679444+00
1.79809E+16,230,1579,1503,6,lifetime,2021-09-25 09:00:51.679444+00
1.7911E+16,218,568,445,9,lifetime,2021-09-25 09:00:51.679444+00
1.79208E+16,232,1226,1207,6,lifetime,2021-09-25 09:00:51.679444+00
1.8175E+16,251,782,686,3,lifetime,2021-09-25 09:00:51.679444+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 09:00:51.679444+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 09:00:51.679444+00
1.79003E+16,88,301,287,2,lifetime,2021-09-25 10:00:51.77637+00
1.79809E+16,230,1579,1503,6,lifetime,2021-09-25 10:00:51.77637+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 10:00:51.77637+00
1.79208E+16,232,1227,1207,6,lifetime,2021-09-25 10:00:51.77637+00
1.8175E+16,251,782,686,3,lifetime,2021-09-25 10:00:51.77637+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 10:00:51.77637+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 10:00:51.77637+00
1.79003E+16,88,313,300,2,lifetime,2021-09-25 11:00:53.420154+00
1.79809E+16,230,1579,1503,6,lifetime,2021-09-25 11:00:53.420154+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 11:00:53.420154+00
1.79208E+16,232,1227,1207,6,lifetime,2021-09-25 11:00:53.420154+00
1.8175E+16,251,783,686,3,lifetime,2021-09-25 11:00:53.420154+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 11:00:53.420154+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 11:00:53.420154+00
1.79003E+16,90,323,310,2,lifetime,2021-09-25 12:00:50.456749+00
1.79809E+16,230,1581,1503,6,lifetime,2021-09-25 12:00:50.456749+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 12:00:50.456749+00
1.79208E+16,232,1227,1207,6,lifetime,2021-09-25 12:00:50.456749+00
1.8175E+16,251,783,686,3,lifetime,2021-09-25 12:00:50.456749+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 12:00:50.456749+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 12:00:50.456749+00
1.79003E+16,90,335,322,2,lifetime,2021-09-25 13:00:50.399379+00
1.79809E+16,230,1581,1503,6,lifetime,2021-09-25 13:00:50.399379+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 13:00:50.399379+00
1.79208E+16,232,1227,1207,6,lifetime,2021-09-25 13:00:50.399379+00
1.8175E+16,251,783,686,3,lifetime,2021-09-25 13:00:50.399379+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 13:00:50.399379+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 13:00:50.399379+00
1.79003E+16,91,342,328,2,lifetime,2021-09-25 14:00:53.426831+00
1.79809E+16,230,1581,1503,6,lifetime,2021-09-25 14:00:53.426831+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 14:00:53.426831+00
1.79208E+16,232,1227,1207,6,lifetime,2021-09-25 14:00:53.426831+00
1.8175E+16,251,783,686,3,lifetime,2021-09-25 14:00:53.426831+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 14:00:53.426831+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 14:00:53.426831+00
1.79003E+16,91,348,333,2,lifetime,2021-09-25 15:00:56.482266+00
1.79809E+16,230,1581,1503,6,lifetime,2021-09-25 15:00:56.482266+00
1.7911E+16,218,569,445,9,lifetime,2021-09-25 15:00:56.482266+00
1.79208E+16,232,1228,1207,6,lifetime,2021-09-25 15:00:56.482266+00
1.8175E+16,251,784,686,3,lifetime,2021-09-25 15:00:56.482266+00
1.81905E+16,166,402,329,3,lifetime,2021-09-25 15:00:56.482266+00
1.79236E+16,245,729,627,4,lifetime,2021-09-25 15:00:56.482266+00
1.79003E+16,93,364,346,2,lifetime,2021-09-25 16:00:51.037535+00
1.79809E+16,231,1584,1507,6,lifetime,2021-09-25 16:00:51.037535+00
1.7911E+16,218,571,446,9,lifetime,2021-09-25 16:00:51.037535+00
1.79208E+16,232,1230,1209,6,lifetime,2021-09-25 16:00:51.037535+00
